Date,Open,Close,High,Low,Volume
2013-05-22,14.00,14.00,14.00,14.00,1000
2013-05-23,14.00,14.00,14.00,14.00,510
2013-06-04,14.00,14.00,14.00,14.00,4
2013-06-18,15.00,15.00,15.00,15.00,6000
2013-06-19,15.00,15.00,15.00,15.00,7
2013-06-25,15.00,15.00,15.00,15.00,1
2013-06-26,15.00,15.00,15.00,15.00,9001
2013-07-23,15.00,15.00,15.00,15.00,1000
2013-07-25,15.00,15.00,15.00,15.00,742
2013-08-01,15.00,15.00,15.00,15.00,3825
2013-08-05,15.00,15.00,15.00,15.00,500
2013-08-06,14.65,14.50,14.65,14.50,635
2013-08-09,15.00,15.00,15.00,15.00,100
2013-08-13,15.00,15.00,15.00,15.00,1000
2013-08-14,15.00,15.00,15.00,15.00,450
2013-08-15,14.10,14.10,14.10,14.10,100
2013-08-19,15.00,15.00,15.00,15.00,101
2013-08-23,15.00,15.00,15.00,15.00,250
2013-08-26,14.50,12.50,14.50,12.50,17629
2013-08-27,13.00,14.50,14.50,13.00,2752
2013-08-28,14.50,14.69,14.69,14.50,1744
2013-08-29,14.69,14.69,14.69,14.69,1600
2013-08-30,14.49,14.49,14.69,14.49,8902
2013-09-03,14.70,14.70,14.70,14.70,8694
2013-09-09,14.70,14.70,14.70,14.70,50
2013-09-10,14.70,14.70,14.70,14.70,1800
2013-09-23,15.00,15.00,15.00,15.00,100
2013-09-26,15.00,15.00,15.00,15.00,100
2013-09-30,14.90,15.00,14.90,13.00,34
2013-10-04,14.50,14.50,14.50,14.50,450
2013-10-07,14.50,14.50,14.50,14.50,6000
2013-10-18,14.51,14.50,14.51,14.51,9
2013-11-04,15.10,15.10,15.10,15.10,1196
2013-11-08,15.30,15.30,15.30,15.30,1000
2013-11-15,16.15,16.15,16.15,16.15,100
2013-11-21,16.20,16.15,16.20,16.20,9
2013-11-25,16.50,16.50,16.50,16.50,150
2013-12-02,16.90,16.90,16.90,16.90,2197
2013-12-04,16.90,16.90,16.90,16.90,1699
2013-12-05,17.10,17.10,17.10,17.10,20000
2013-12-06,17.10,17.20,17.20,17.10,170000
2013-12-09,16.90,16.90,16.90,16.90,44035
2013-12-10,16.90,16.90,16.90,16.90,39021
2013-12-11,16.80,16.80,16.80,16.80,160000
2013-12-13,16.50,17.10,17.10,16.50,6034
2013-12-16,17.20,17.20,17.20,17.20,10000
2013-12-17,17.20,17.10,17.20,17.10,15000
2013-12-18,17.10,17.10,17.10,17.10,1800
2013-12-20,17.50,17.50,17.50,17.50,100
2013-12-24,17.50,17.50,17.50,17.50,286
2014-01-10,17.50,17.50,17.50,17.50,1
2014-02-07,17.10,16.50,17.10,16.50,2016
2014-02-21,16.50,16.50,16.50,16.50,3999
2014-02-25,16.50,16.50,16.50,16.50,900
2014-03-24,16.50,16.50,16.50,16.50,200
2014-03-25,16.51,16.51,16.51,16.51,200
2014-05-08,16.51,16.51,16.51,16.51,23000
2014-07-03,17.00,17.00,17.00,17.00,2000
2014-09-24,17.20,17.20,17.20,17.20,100
2014-09-30,17.20,17.20,17.20,17.20,1063
2014-10-22,18.00,18.00,18.00,18.00,1071
2014-10-29,18.00,18.00,18.00,18.00,200
2014-11-05,18.00,18.00,18.00,18.00,25000
2014-11-06,18.00,18.00,18.00,18.00,62000
2014-11-10,18.54,18.00,18.54,18.54,1
2014-11-11,17.50,17.50,17.50,17.50,101
2014-11-19,17.00,17.50,17.00,17.00,1
2014-11-24,18.00,18.00,18.00,18.00,10001
2014-11-27,18.00,18.00,18.00,18.00,40779
2014-12-03,18.00,18.00,18.00,18.00,100
2014-12-17,17.80,17.80,17.80,17.80,1000
2015-01-16,17.90,17.80,17.90,17.90,207
2015-01-21,17.81,17.80,17.81,17.81,100
2015-02-04,18.10,18.10,18.10,18.10,200
2015-02-09,18.00,18.00,18.00,18.00,30000
2015-02-12,18.00,18.00,18.00,18.00,100000
2015-02-13,18.00,18.00,18.00,18.00,225
2015-02-20,18.00,18.00,18.00,18.00,10
2015-02-23,17.70,17.70,17.70,17.70,99975
2015-03-03,18.00,18.00,18.00,18.00,40000
2015-03-04,17.70,17.70,17.70,17.70,50010
2015-03-05,17.70,17.70,17.70,17.70,60006
2015-03-06,17.70,17.70,17.70,17.70,100000
2015-03-09,17.70,17.70,17.70,17.70,50000
2015-03-11,18.00,18.00,18.00,18.00,5045
2015-03-12,18.00,18.00,18.00,18.00,102726
2015-03-13,18.00,20.57,20.69,18.00,520669
2015-03-17,21.00,25.40,25.50,21.00,35058
